"","name","SEQUENCE","same_scaff"
"16892","ESC_NA4058AA_AS","NODE_51_length_16201_cov_15.6264","card_ugd"
"16893","ESC_NA4058AA_AS","NODE_53_length_12897_cov_15.2911","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"16894","ESC_NA4058AA_AS","NODE_55_length_10684_cov_15.5766","EC_custom_etsA_KU578032 EC_custom_ompT_HM210637.1 ISfinder_Feb_2020_IS629:X51586"
"16895","ESC_NA4058AA_AS","NODE_58_length_9248_cov_16.3172","EC_custom_yeeT_|VFG1529"
"16896","ESC_NA4058AA_AS","NODE_59_length_8959_cov_14.6223","vfdb_kpsD"
"16897","ESC_NA4058AA_AS","NODE_64_length_6859_cov_14.5691","EC_custom_hylF_CP000836.1 plasmidfinder_IncFIB(AP001918)_1"
"16898","ESC_NA4058AA_AS","NODE_7_length_180031_cov_15.1646","card_eptA card_mdtN card_mdtO card_mdtP EC_custom_yeeT_|VFG1529"
"16899","ESC_NA4058AA_AS","NODE_74_length_3955_cov_16.2727","EC_custom_iss_type1_pAPEC-O2-ColV"
"16900","ESC_NA4058AA_AS","NODE_77_length_3536_cov_15.7366","EC_custom_yeeT_|VFG1529"
"16901","ESC_NA4058AA_AS","NODE_8_length_174110_cov_14.7513","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"16902","ESC_NA4058AA_AS","NODE_87_length_2216_cov_14.3485","vfdb_papX"
"16903","ESC_NA4058AA_AS","NODE_9_length_170022_cov_15.2536","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"16904","ESC_NA4058AA_AS","NODE_99_length_1362_cov_31.5854","ISfinder_Feb_2020_IS1397:X92970"
"16905","ESC_NA4059AA_AS","NODE_1_length_406492_cov_17.6304","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA card_kdpE ISfinder_Feb_2020_MITEEc1:U00096 vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA"
"16906","ESC_NA4059AA_AS","NODE_10_length_191189_cov_18.7523","EC_custom_papI_DQ095216.1 EC_custom_papB_CU928161 EC_custom_papA_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papE_CU928161 EC_custom_papF_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_tia_CU928161 EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"16907","ESC_NA4059AA_AS","NODE_11_length_176179_cov_17.597","card_emrR card_emrA card_emrB"
"16908","ESC_NA4059AA_AS","NODE_12_length_174929_cov_17.7189","card_eptA card_mdtN card_mdtO card_mdtP"
"16909","ESC_NA4059AA_AS","NODE_14_length_144727_cov_18.0961","card_Escherichia_coli_ampC"
"16910","ESC_NA4059AA_AS","NODE_15_length_141783_cov_18.8871","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"16911","ESC_NA4059AA_AS","NODE_16_length_132544_cov_17.1264","card_emrY card_emrK card_evgA card_evgS card_acrD"
"16912","ESC_NA4059AA_AS","NODE_17_length_127375_cov_18.0105","EC_custom_yeeT_|VFG1529 EC_custom_fimH_CP015076.1 vfdb_fimB vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"16913","ESC_NA4059AA_AS","NODE_18_length_113717_cov_17.9514","vfdb_aslA"
"16914","ESC_NA4059AA_AS","NODE_19_length_90989_cov_17.0962","EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_neuC_CP007275.1 vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT"
"16915","ESC_NA4059AA_AS","NODE_2_length_387745_cov_17.8427","card_Escherichia_coli_mdfA card_msbA card_mdtG card_mdtH vfdb_ompA"
"16916","ESC_NA4059AA_AS","NODE_21_length_77262_cov_17.6365","card_yojI card_pmrF"
"16917","ESC_NA4059AA_AS","NODE_23_length_69111_cov_17.834","card_cpxA"
"16918","ESC_NA4059AA_AS","NODE_24_length_67206_cov_17.3029","card_H-NS"
"16919","ESC_NA4059AA_AS","NODE_25_length_61541_cov_22.2951","EC_custom_merA_CP022086.1 EC_custom_traT_CP018978.1 ISfinder_Feb_2020_ISEc32:NC_011747 plasmidfinder_IncFII_1"
"16920","ESC_NA4059AA_AS","NODE_28_length_46499_cov_16.8469","vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"16921","ESC_NA4059AA_AS","NODE_3_length_280810_cov_17.3268","card_Escherichia_coli_emrE EC_custom_fyuA_Z35106.1 EC_custom_irp2_(gi:386629711)|VFG034099 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"16922","ESC_NA4059AA_AS","NODE_31_length_35777_cov_22.9375","card_dfrA5 EC_custom_iss_type1_pAPEC-O2-ColV EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5 EC_custom_cvaC_X57525.1 EC_custom_cvi_AY545598.5 EC_custom_intI1_HQ730118.1 vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"16923","ESC_NA4059AA_AS","NODE_33_length_34278_cov_19.1428","EC_custom_fecA_NC_000913.3 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538"
"16924","ESC_NA4059AA_AS","NODE_4_length_268951_cov_17.689","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"16925","ESC_NA4059AA_AS","NODE_40_length_17221_cov_18.1135","EC_custom_yeeT_|VFG1529 vfdb_kpsD"
"16926","ESC_NA4059AA_AS","NODE_41_length_16837_cov_18.2399","ISfinder_Feb_2020_ISEc30:NC_011603"
"16927","ESC_NA4059AA_AS","NODE_42_length_14208_cov_18.0341","ISfinder_Feb_2020_IS1203:U06468"
"16928","ESC_NA4059AA_AS","NODE_43_length_12525_cov_21.7043","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"16929","ESC_NA4059AA_AS","NODE_47_length_10204_cov_21.2417","EC_custom_ompT_HM210637.1 EC_custom_hylF_CP000836.1 plasmidfinder_IncFIB(AP001918)_1"
"16930","ESC_NA4059AA_AS","NODE_48_length_8674_cov_18.8022","ISfinder_Feb_2020_ISEc48:ADUS01000070"
"16931","ESC_NA4059AA_AS","NODE_5_length_266575_cov_17.0534","card_mdtA card_mdtB card_mdtC card_baeS card_baeR EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001 ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_ISEc1:L02370"
"16932","ESC_NA4059AA_AS","NODE_52_length_6500_cov_25.1274","EC_custom_etsA_KU578032"
"16933","ESC_NA4059AA_AS","NODE_54_length_6027_cov_17.4547","EC_custom_iss_type1_pAPEC-O2-ColV"
"16934","ESC_NA4059AA_AS","NODE_55_length_5293_cov_603.318","plasmidfinder_Col156_1"
"16935","ESC_NA4059AA_AS","NODE_6_length_257246_cov_17.4803","card_marA"
"16936","ESC_NA4059AA_AS","NODE_60_length_4640_cov_18.7924","card_sul2 card_APH(3'')-Ib card_APH(6)-Id"
"16937","ESC_NA4059AA_AS","NODE_66_length_2380_cov_23.4425","vfdb_papX"
"16938","ESC_NA4059AA_AS","NODE_68_length_2170_cov_21.9897","card_TEM-1"
"16939","ESC_NA4059AA_AS","NODE_7_length_252281_cov_18.0766","card_acrF card_acrE card_acrS card_bacA card_tolC"
"16940","ESC_NA4059AA_AS","NODE_71_length_1368_cov_25.8493","EC_custom_yeeT_|VFG1529"
"16941","ESC_NA4059AA_AS","NODE_79_length_820_cov_76.8283","ISfinder_Feb_2020_IS26:X00011"
"16942","ESC_NA4059AA_AS","NODE_8_length_204008_cov_17.3573","card_CRP card_mdtE card_mdtF card_gadW card_gadX EC_custom_gimB-marker_CP002167.1 vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"16943","ESC_NA4059AA_AS","NODE_9_length_192344_cov_17.8465","EC_custom_usp_AB056439"
"16944","ESC_NA4060AA_AS","NODE_1_length_294450_cov_15.1543","card_tolC card_bacA card_acrS card_acrE card_acrF"
"16945","ESC_NA4060AA_AS","NODE_10_length_148276_cov_15.0391","card_acrD"
"16946","ESC_NA4060AA_AS","NODE_11_length_144983_cov_15.7432","card_Escherichia_coli_ampC"
"16947","ESC_NA4060AA_AS","NODE_12_length_140192_cov_15.2605","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"16948","ESC_NA4060AA_AS","NODE_123_length_2215_cov_13.2035","vfdb_papX"
"16949","ESC_NA4060AA_AS","NODE_124_length_2145_cov_7.38305","EC_custom_ompT_HM210637.1"
"16950","ESC_NA4060AA_AS","NODE_127_length_1955_cov_1500.35","plasmidfinder_Col(MG828)_1"
"16951","ESC_NA4060AA_AS","NODE_13_length_139970_cov_14.551","card_marA"
"16952","ESC_NA4060AA_AS","NODE_139_length_1341_cov_110.537","ISfinder_Feb_2020_IS186B:X03123"
"16953","ESC_NA4060AA_AS","NODE_14_length_128457_cov_18.9919","card_emrB card_emrA card_emrR"
"16954","ESC_NA4060AA_AS","NODE_16_length_111762_cov_15.6977","EC_custom_fyuA_Z35106.1 EC_custom_irp2_(gi:218695586)|VFG034095 vfdb_fyuA vfdb_ybtE vfdb_ybtT vfdb_ybtU vfdb_irp1 vfdb_irp2 vfdb_ybtA vfdb_ybtP vfdb_ybtQ vfdb_ybtX vfdb_ybtS"
"16955","ESC_NA4060AA_AS","NODE_18_length_90681_cov_16.0523","card_CRP"
"16956","ESC_NA4060AA_AS","NODE_19_length_90322_cov_15.0186","EC_custom_usp_AB056439"
"16957","ESC_NA4060AA_AS","NODE_2_length_266447_cov_14.3523","card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA"
"16958","ESC_NA4060AA_AS","NODE_21_length_87860_cov_14.5723","card_gadX card_gadW card_mdtF card_mdtE EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"16959","ESC_NA4060AA_AS","NODE_22_length_86505_cov_14.982","ISfinder_Feb_2020_IS621:NC_009800"
"16960","ESC_NA4060AA_AS","NODE_24_length_82556_cov_14.1231","card_H-NS"
"16961","ESC_NA4060AA_AS","NODE_25_length_77067_cov_14.7489","EC_custom_fimH_CP015076.1 vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"16962","ESC_NA4060AA_AS","NODE_27_length_63724_cov_15.9754","EC_custom_fecA_NC_000913.3 EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS1F:X52538 vfdb_fimB vfdb_fimE"
"16963","ESC_NA4060AA_AS","NODE_28_length_62424_cov_14.7045","vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"16964","ESC_NA4060AA_AS","NODE_3_length_189367_cov_15.5518","card_mdtG card_mdtH vfdb_ompA"
"16965","ESC_NA4060AA_AS","NODE_30_length_59897_cov_15.4489","vfdb_aslA"
"16966","ESC_NA4060AA_AS","NODE_31_length_57916_cov_15.5039","ISfinder_Feb_2020_IS200C:NC_004431"
"16967","ESC_NA4060AA_AS","NODE_32_length_49896_cov_13.7555","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"16968","ESC_NA4060AA_AS","NODE_34_length_48638_cov_14.7967","card_emrY card_emrK card_evgA card_evgS"
"16969","ESC_NA4060AA_AS","NODE_37_length_45671_cov_15.5948","card_cpxA"
"16970","ESC_NA4060AA_AS","NODE_39_length_41738_cov_14.5594","vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM"
"16971","ESC_NA4060AA_AS","NODE_4_length_178146_cov_14.6952","card_acrB card_Escherichia_coli_acrA"
"16972","ESC_NA4060AA_AS","NODE_42_length_34990_cov_13.5281","EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc1:L02370"
"16973","ESC_NA4060AA_AS","NODE_46_length_30393_cov_15.1223","ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001 ISfinder_Feb_2020_ISEc38:AJ303141"
"16974","ESC_NA4060AA_AS","NODE_49_length_27954_cov_14.4216","EC_custom_yeeT_|VFG1529 vfdb_kpsD"
"16975","ESC_NA4060AA_AS","NODE_5_length_174935_cov_15.1424","card_eptA card_mdtN card_mdtO card_mdtP"
"16976","ESC_NA4060AA_AS","NODE_57_length_18170_cov_9.35809","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"16977","ESC_NA4060AA_AS","NODE_58_length_17987_cov_15.9326","EC_custom_papB_CU928161 EC_custom_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papB vfdb_papI"
"16978","ESC_NA4060AA_AS","NODE_59_length_17165_cov_16.035","ISfinder_Feb_2020_ISEc30:NC_011603"
"16979","ESC_NA4060AA_AS","NODE_6_length_161652_cov_15.4406","card_kdpE ISfinder_Feb_2020_MITEEc1:U00096"
"16980","ESC_NA4060AA_AS","NODE_60_length_16196_cov_16.2703","EC_custom_tia_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH"
"16981","ESC_NA4060AA_AS","NODE_64_length_15082_cov_15.1641","card_Escherichia_coli_ampH"
"16982","ESC_NA4060AA_AS","NODE_66_length_13528_cov_10.0629","EC_custom_iss_type1_pAPEC-O2-ColV vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"16983","ESC_NA4060AA_AS","NODE_69_length_11375_cov_8.63914","EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5 EC_custom_cvaC_X57525.1 EC_custom_cvi_AY545598.5"
"16984","ESC_NA4060AA_AS","NODE_7_length_154920_cov_14.1387","card_Escherichia_coli_emrE"
"16985","ESC_NA4060AA_AS","NODE_77_length_8117_cov_11.2359","ISfinder_Feb_2020_ISEc32:NC_011747"
"16986","ESC_NA4060AA_AS","NODE_8_length_152642_cov_14.7461","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"16987","ESC_NA4060AA_AS","NODE_82_length_7089_cov_7.89098","EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_neuC_CP007275.1 vfdb_kpsM vfdb_kpsT"
"16988","ESC_NA4060AA_AS","NODE_83_length_6945_cov_10.7039","EC_custom_hylF_CP000836.1 plasmidfinder_IncFIB(AP001918)_1"
"16989","ESC_NA4060AA_AS","NODE_9_length_150563_cov_14.6112","card_Escherichia_coli_mdfA card_msbA"
"16990","ESC_NA4060AA_AS","NODE_94_length_5146_cov_419.572","card_TEM-1 ISfinder_Feb_2020_Tn2:KT002541"
"16991","ESC_NA4061AA_AS","NODE_1_length_436529_cov_9.82763","card_Escherichia_coli_emrE EC_custom_irp2_(gi:117624162)|VFG012550 EC_custom_fyuA_Z35106.1 ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_IS150:X07037 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"16992","ESC_NA4061AA_AS","NODE_10_length_177073_cov_10.141","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA"
"16993","ESC_NA4061AA_AS","NODE_11_length_175813_cov_10.3002","card_pmrF card_yojI"
"16994","ESC_NA4061AA_AS","NODE_111_length_720_cov_233.555","plasmidfinder_Col440I_1"
"16995","ESC_NA4061AA_AS","NODE_13_length_147579_cov_10.3131","card_emrR card_emrA card_emrB"
"16996","ESC_NA4061AA_AS","NODE_14_length_130159_cov_10.7804","card_cpxA"
"16997","ESC_NA4061AA_AS","NODE_15_length_123146_cov_10.5072","card_Escherichia_coli_ampC"
"16998","ESC_NA4061AA_AS","NODE_16_length_115176_cov_10.4261","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"16999","ESC_NA4061AA_AS","NODE_17_length_113719_cov_10.2369","vfdb_aslA"
"17000","ESC_NA4061AA_AS","NODE_19_length_98597_cov_10.1305","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"17001","ESC_NA4061AA_AS","NODE_2_length_400470_cov_10.0813","card_msbA card_Escherichia_coli_mdfA card_kdpE ISfinder_Feb_2020_MITEEc1:U00096 vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"17002","ESC_NA4061AA_AS","NODE_20_length_92117_cov_9.6631","card_emrY card_emrK card_evgA card_evgS"
"17003","ESC_NA4061AA_AS","NODE_22_length_87437_cov_9.98922","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"17004","ESC_NA4061AA_AS","NODE_23_length_84666_cov_9.86122","card_H-NS"
"17005","ESC_NA4061AA_AS","NODE_26_length_53174_cov_10.0383","card_marA"
"17006","ESC_NA4061AA_AS","NODE_27_length_52842_cov_9.83115","EC_custom_traT_CP018978.1 ISfinder_Feb_2020_ISEc32:NC_011747"
"17007","ESC_NA4061AA_AS","NODE_3_length_322359_cov_10.3008","card_acrF card_acrE card_acrS card_bacA card_tolC"
"17008","ESC_NA4061AA_AS","NODE_30_length_41627_cov_10.1101","card_acrD"
"17009","ESC_NA4061AA_AS","NODE_31_length_39415_cov_11.2325","EC_custom_papI_DQ095216.1 EC_custom_papB_CU928161 EC_custom_papA_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papE_CU928161 EC_custom_papF_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_tia_CU928161 ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"17010","ESC_NA4061AA_AS","NODE_37_length_29102_cov_10.5136","ISfinder_Feb_2020_ISEc45:NC_004431"
"17011","ESC_NA4061AA_AS","NODE_39_length_27198_cov_9.73418","card_ugd EC_custom_yeeT_|VFG1529"
"17012","ESC_NA4061AA_AS","NODE_4_length_299194_cov_10.3318","EC_custom_usp_AB056439 EC_custom_fimH_CP015076.1 EC_custom_yeeT_|VFG1529 EC_custom_fecA_NC_000913.3 ISfinder_Feb_2020_IS200C:NC_004431 ISfinder_Feb_2020_IS1F:X52538 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS911:X17613 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"17013","ESC_NA4061AA_AS","NODE_40_length_23841_cov_10.8607","EC_custom_hylF_CP000836.1 EC_custom_ompT_HM210637.1 EC_custom_etsA_KU578032 ISfinder_Feb_2020_IS629:X51586 plasmidfinder_IncFIB(AP001918)_1"
"17014","ESC_NA4061AA_AS","NODE_44_length_20412_cov_8.53976","EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 EC_custom_neuC_CP007275.1 vfdb_gspC vfdb_gspD vfdb_gspE vfdb_gspF vfdb_gspG vfdb_gspH vfdb_gspI vfdb_gspJ vfdb_gspK vfdb_gspL vfdb_gspM vfdb_kpsM vfdb_kpsT"
"17015","ESC_NA4061AA_AS","NODE_45_length_16724_cov_11.1096","ISfinder_Feb_2020_ISEc30:NC_011603"
"17016","ESC_NA4061AA_AS","NODE_46_length_16417_cov_10.7551","EC_custom_yeeT_|VFG1529 vfdb_kpsD"
"17017","ESC_NA4061AA_AS","NODE_47_length_15116_cov_9.99306","vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"17018","ESC_NA4061AA_AS","NODE_48_length_13222_cov_8.55433","ISfinder_Feb_2020_IS3:X02311 ISfinder_Feb_2020_IS100kyp:U59875"
"17019","ESC_NA4061AA_AS","NODE_49_length_12682_cov_11.1912","EC_custom_iutA_KU578032.1 EC_custom_iucD_AY545598.5 vfdb_iucD vfdb_iucC vfdb_iucB vfdb_iucA"
"17020","ESC_NA4061AA_AS","NODE_5_length_225495_cov_10.077","card_mdtG card_mdtH EC_custom_iss_type1_pAPEC-O2-ColV vfdb_ompA"
"17021","ESC_NA4061AA_AS","NODE_56_length_8355_cov_12.4965","ISfinder_Feb_2020_ISEc23:[]"
"17022","ESC_NA4061AA_AS","NODE_58_length_7651_cov_9.36071","EC_custom_cvi_AY545598.5"
"17023","ESC_NA4061AA_AS","NODE_6_length_205595_cov_10.2425","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"17024","ESC_NA4061AA_AS","NODE_61_length_6741_cov_8.48896","card_tet(B)"
"17025","ESC_NA4061AA_AS","NODE_63_length_5386_cov_11.7967","EC_custom_yeeT_|VFG1529"
"17026","ESC_NA4061AA_AS","NODE_64_length_5284_cov_419.56","plasmidfinder_Col156_1"
"17027","ESC_NA4061AA_AS","NODE_67_length_4252_cov_8.27758","EC_custom_cvaA_AY545598.5 EC_custom_cvaB_AY545598.5"
"17028","ESC_NA4061AA_AS","NODE_7_length_204006_cov_9.94485","card_gadX card_gadW card_mdtF card_mdtE card_CRP EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"17029","ESC_NA4061AA_AS","NODE_78_length_2380_cov_15.5983","vfdb_papX"
"17030","ESC_NA4061AA_AS","NODE_8_length_203180_cov_9.76432","card_mdtA card_mdtB card_mdtC card_baeS card_baeR"
"17031","ESC_NA4061AA_AS","NODE_84_length_2125_cov_11.9444","EC_custom_iss_type1_pAPEC-O2-ColV"
"17032","ESC_NA4061AA_AS","NODE_9_length_178085_cov_10.4757","card_eptA card_mdtN card_mdtO card_mdtP EC_custom_yeeT_|VFG1529"
"17033","ESC_NA4062AA_AS","NODE_1_length_763805_cov_7.37287","card_mdtH card_mdtG card_msbA card_Escherichia_coli_mdfA card_kdpE card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH EC_custom_iss_type1_pAPEC-O2-ColV ISfinder_Feb_2020_MITEEc1:U00096 vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"17034","ESC_NA4062AA_AS","NODE_11_length_157747_cov_8.58945","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"17035","ESC_NA4062AA_AS","NODE_12_length_129157_cov_8.50422","card_cpxA"
"17036","ESC_NA4062AA_AS","NODE_13_length_121999_cov_7.35571","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"17037","ESC_NA4062AA_AS","NODE_14_length_113504_cov_8.74025","vfdb_aslA"
"17038","ESC_NA4062AA_AS","NODE_15_length_113447_cov_6.58763","card_H-NS EC_custom_sitA_(gi:91210366)|VFG012573"
"17039","ESC_NA4062AA_AS","NODE_16_length_107411_cov_7.15842","EC_custom_irp2_(gi:386629711)|VFG034099 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"17040","ESC_NA4062AA_AS","NODE_18_length_72474_cov_9.6762","plasmidfinder_IncB/O/K/Z_2"
"17041","ESC_NA4062AA_AS","NODE_19_length_58818_cov_8.44617","EC_custom_traT_CP018978.1 ISfinder_Feb_2020_IS26:X00011 plasmidfinder_IncFII(29)_1_pUTI89"
"17042","ESC_NA4062AA_AS","NODE_2_length_664846_cov_7.28123","card_ugd card_mdtA card_mdtB card_mdtC card_baeS card_baeR card_yojI card_pmrF card_emrY card_emrK card_evgA card_evgS card_acrD ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"17043","ESC_NA4062AA_AS","NODE_20_length_55647_cov_7.86436","EC_custom_fimH_CP015076.1 vfdb_fimB vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"17044","ESC_NA4062AA_AS","NODE_21_length_43967_cov_7.87221","ISfinder_Feb_2020_ISEc30:NC_011603"
"17045","ESC_NA4062AA_AS","NODE_27_length_27031_cov_7.66164","ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468"
"17046","ESC_NA4062AA_AS","NODE_28_length_23943_cov_7.68165","ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"17047","ESC_NA4062AA_AS","NODE_3_length_452817_cov_6.34852","card_marA card_Escherichia_coli_emrE vfdb_tcpC"
